,id,city,ctripName,stars,strategymedal,goldmedal,silvermedal,price
0,344928,三亚,三亚亚龙湾万豪度假酒店,5,0,1,0,951
1,345001,上海,上海日航饭店,5,0,0,1,970
2,345008,广州,广州方圆奥克伍德豪景,0,0,1,0,1040
3,345012,广州,桔子水晶酒店(广州淘金店),0,1,0,0,826
4,345025,北京,北京中奥马哥孛罗大酒店,5,0,0,1,926
5,345029,北京,北京西单美爵酒店,4,0,0,1,788
6,345046,上海,上海富豪环球东亚酒店,5,0,1,0,856
7,345050,上海,上海静安禧睿酒店(原禧睿酒店南京西路店),0,0,1,0,341
8,345052,上海,上海美丽园大酒店,4,1,0,0,735
9,345065,三亚,三亚万丽度假酒店,0,0,1,0,538
10,345067,三亚,三亚海棠湾喜来登度假酒店,0,0,1,0,672
11,345069,三亚,三亚海棠湾万达希尔顿逸林度假酒店,0,0,1,0,760
12,345071,三亚,金茂三亚亚龙湾希尔顿大酒店,5,0,1,0,1178
13,345074,三亚,三亚亚龙湾瑞吉度假酒店,0,0,1,0,1748
14,345078,三亚,三亚亚龙湾美高梅度假酒店,0,0,1,0,1249
15,345080,三亚,三亚亚龙湾喜来登度假酒店,5,0,1,0,807
16,345082,三亚,三亚文华东方酒店,0,0,1,0,1250
17,345084,三亚,三亚锦江宝宏大酒店主楼,0,0,1,0,317
18,345088,三亚,三亚天泽海韵度假酒店,0,0,1,0,360
19,345093,三亚,三亚阳光大酒店,5,0,1,0,388
20,345095,三亚,三亚黎客国际酒店,0,0,1,0,328
21,345101,三亚,金茂三亚亚龙湾丽思卡尔顿酒店,5,0,1,0,1795
22,345553,三亚,三亚亚龙湾红树林度假酒店,5,0,1,0,878
23,345823,上海,上海虹桥锦江大酒店,5,0,1,0,763
24,346248,厦门,厦门泰谷酒店,0,1,0,0,448
25,346307,杭州,杭州中维歌德大酒店,5,0,1,0,989
26,346311,杭州,杭州马可波罗滨湖酒店,0,1,0,0,450
27,346313,杭州,杭州友好饭店,4,1,0,0,628
28,346316,杭州,浙江饭店,4,1,0,0,558
29,346339,杭州,浙江西子宾馆·汪庄,0,0,0,1,1269
30,346395,上海,上海外滩华尔道夫酒店,0,0,0,1,8149
31,346485,深圳,深圳宝轩酒店,0,1,0,0,366
32,346488,北京,北京北方佳苑饭店,4,0,1,0,528
33,346664,三亚,三亚君然温泉度假酒店,0,0,1,0,234
34,346676,三亚,三亚国光豪生度假酒店,5,0,1,0,840
35,346679,三亚,三亚湾皇冠假日度假酒店,5,0,1,0,498
36,346690,三亚,三亚银泰阳光度假酒店(原三亚湘投银泰度假酒店),5,0,1,0,678
37,346691,三亚,三亚鸿洲埃德瑞酒店,0,0,1,0,341
38,346693,三亚,三亚亚龙湾华宇度假酒店,0,1,0,0,549
39,346702,三亚,三亚辰光克拉码头酒店,0,0,1,0,388
40,346711,三亚,三亚君锦滨海酒店,0,0,1,0,279
41,346719,三亚,三亚半山半岛帆船港酒店,0,0,1,0,389
42,346724,三亚,三亚国际饭店,0,0,1,0,240
43,346739,三亚,三亚鸿洲国际游艇酒店,0,0,1,0,428
44,346764,三亚,三亚君澜·鹿回头国宾馆(原鹿回头国宾馆),0,0,1,0,442
45,346766,三亚,三亚亚龙湾凯莱仙人掌度假酒店,0,0,1,0,335
46,346772,三亚,三亚悦榕庄,0,0,1,0,1878
47,346775,三亚,三亚亚龙湾环球城大酒店,0,0,1,0,329
48,347308,北京,北京王府井希尔顿酒店,0,0,1,0,1321
49,347310,北京,北京长城饭店(原喜来登长城饭店),5,0,1,0,758
50,347312,北京,北京燕莎中心凯宾斯基饭店,5,0,1,0,1280
51,347414,北京,北京希尔顿酒店,5,0,1,0,955
52,347428,深圳,深圳马哥孛罗好日子酒店,5,0,1,0,1083
53,347462,三亚,三亚海棠湾9号度假酒店,0,0,1,0,612
54,353871,三亚,三亚维景国际度假酒店,5,0,1,0,638
55,369717,南京,南京金鹰珠江壹号国际酒店,0,1,0,0,658
56,369759,杭州,杭州海外海皇冠大酒店,5,1,0,0,679
57,369764,杭州,杭州开元名都大酒店,5,0,1,0,679
58,369769,杭州,杭州凯悦酒店,0,0,1,0,1596
59,369772,杭州,杭州温德姆至尊豪廷大酒店,5,0,1,0,942
60,370832,三亚,三亚鹿颐海景酒店(原荷泰海景酒店),0,0,1,0,410
61,370834,三亚,三亚玉华苑海景酒店,0,0,1,0,1347
62,371172,杭州,杭州西溪天堂西轩酒店,0,1,0,0,888
63,371188,青岛,青岛颐中皇冠假日酒店,0,0,0,1,676
64,371246,深圳,深圳东部华侨城茵特拉根酒店,0,0,1,0,1588
65,371252,深圳,豪派特华美达广场酒店(深圳北站店),0,0,1,0,458
66,371722,三亚,三亚亚龙湾金棕榈度假酒店,0,0,1,0,388
67,372133,三亚,三亚珠江花园酒店,4,0,1,0,510
68,372154,三亚,三亚福朋喜来登酒店,0,0,1,0,521
69,372203,三亚,三亚海棠湾康莱德酒店,0,0,1,0,1154
70,373052,上海,上海浦东香格里拉大酒店,5,0,1,0,1386
71,373059,杭州,杭州黄龙饭店,5,0,0,1,988
72,373220,杭州,杭州奥克伍德国际酒店公寓,0,0,0,1,696
73,374627,深圳,深圳富临大酒店,5,0,1,0,418
74,374774,北京,北京未名四合院酒店(南锣后海店),0,1,0,0,718
75,374775,北京,北京璞邸酒店,5,0,1,0,698
76,374783,北京,北京唐拉雅秀酒店,0,0,1,0,667
77,374786,北京,北京金台夕照酒店,0,1,0,0,624
78,374789,北京,北京金泰四合院容园宾馆(原容园四合院精品酒店),0,1,0,0,689
79,374792,北京,北京王府半岛酒店,5,0,1,0,2268
80,374800,北京,北京翔达国际商务酒店,4,1,0,0,509
81,374842,三亚,三亚湾海居铂尔曼度假酒店,0,0,1,0,934
82,374850,深圳,深圳大梅沙京基喜来登酒店,5,0,1,0,1913
83,374854,深圳,深圳摩登克斯酒店,0,0,1,0,964
84,374903,上海,上海天禧嘉福璞缇客酒店,0,0,1,0,636
85,374910,上海,上海外滩悦榕庄,0,0,1,0,2915
86,374920,上海,上海国信紫金山大酒店,5,0,1,0,629
87,375093,北京,北京首都机场东海康得思酒店(原朗豪酒店),0,0,1,0,1024
88,375179,三亚,三亚湾红树林度假世界(木棉酒店),0,0,1,0,438
89,375215,上海,上海新园华美达广场酒店,4,0,1,0,478
90,375219,上海,上海虹桥金古源豪生大酒店,0,0,1,0,420
91,375265,北京,北京京都信苑饭店,5,1,0,0,689
92,375288,南京,南京玄武饭店,5,1,0,0,593
93,375292,厦门,厦门京闽中心酒店,5,0,1,0,540
94,375293,厦门,厦门闽南大酒店,4,1,0,0,358
95,375294,厦门,厦门华美达长升大酒店,4,1,0,0,428
96,375371,杭州,浙江维多利亚丽嘉酒店,0,1,0,0,340
97,375377,杭州,杭州爱丁堡假日酒店,0,1,0,0,289
98,375464,上海,源涞国际服务公寓(上海徐家汇店),0,1,0,0,418
99,375490,杭州,杭州国大雷迪森广场酒店,5,1,0,0,839
100,375517,成都,成都新东方千禧大酒店,5,1,0,0,679
101,375534,上海,上海绿地九龙宾馆,4,0,1,0,490
102,378516,上海,上海虹梅嘉廷酒店,0,1,0,0,296
103,378770,上海,上海佘山茂御臻品之选酒店(原世茂佘山艾美酒店),5,0,0,1,1076
104,378779,上海,上海新协通国际大酒店,4,0,1,0,980
105,378829,南京,南京城市名人酒店,5,1,0,0,788
106,384973,三亚,三亚海棠湾开维万达文华度假酒店,0,0,1,0,478
107,385069,上海,上海品尊名致精品酒店公寓,0,0,1,0,569
108,385410,厦门,厦门海岸国际酒店,0,1,0,0,398
109,385893,成都,嘉好悦美酒店(成都天府广场店),0,0,1,0,214
110,386919,三亚,三亚万嘉度假酒店(原万嘉戴斯度假酒店),0,0,1,0,350
111,387009,上海,上海奕邻66酒店,0,1,0,0,456
112,387048,上海,上海衡山路十二号豪华精选酒店,0,0,1,0,1505
113,387233,上海,上海国际饭店,4,0,0,1,830
114,387241,上海,上海千禧海鸥大酒店,5,0,1,0,818
115,387242,厦门,厦门东南亚大酒店,4,1,0,0,888
116,387372,上海,上海华亭宾馆,5,0,1,0,849
117,391730,广州,广州阳光酒店,0,0,1,0,727
118,391750,北京,北京四季酒店,0,0,1,0,1889
119,392495,广州,广州地中海国际酒店,0,0,1,0,568
120,392499,广州,广州国德国际大酒店,0,0,1,0,518
121,392632,成都,民航大厦宾馆(成都春熙太古里店),3,1,0,0,229
122,392750,成都,亚朵S酒店(成都太古里店),0,1,0,0,959
123,393106,成都,成都花园城大酒店,0,1,0,0,252
124,393363,广州,冠盛皇室堡酒店(广州天河店)(原南洋冠盛酒店),0,0,1,0,402
125,393916,上海,上海远洋宾馆,4,1,0,0,558
126,396379,上海,上海静安宾馆,0,0,1,0,526
127,396382,上海,上海龙柏饭店,0,0,0,1,689
128,396500,三亚,三亚湾仙居府海景酒店,0,0,1,0,278
129,396523,三亚,三亚亚龙湾天鸿度假村,0,0,1,0,529
130,396528,三亚,三亚亚龙湾五号度假别墅酒店,0,0,1,0,1999
131,396851,广州,广东南洋长胜酒店,0,0,1,0,398
132,396971,杭州,杭州红楼大酒店,4,1,0,0,339
133,396983,杭州,浙江国际大酒店,5,1,0,0,508
134,397155,上海,上海富豪金丰酒店,0,0,1,0,510
135,397163,上海,上海东怡大酒店,4,1,0,0,556
136,397232,深圳,深圳东部华侨城黑森林酒店,0,0,1,0,906
137,397505,广州,广州燕岭大厦,4,0,1,0,381
138,404182,南京,南京丁山宾馆,0,0,1,0,450
139,419386,厦门,厦门金威大酒店,4,1,0,0,336
140,419435,深圳,深圳曼湾禾田居度假酒店,0,0,1,0,599
141,419437,成都,岷山安逸大酒店（成都春熙太古里店）,0,0,1,0,291
142,419463,厦门,厦门华侨大厦,4,1,0,0,298
143,419537,厦门,厦门航空金雁酒店,0,0,1,0,638
144,419559,深圳,深圳博林圣海伦酒店,0,1,0,0,699
145,419562,深圳,爱琴海视界风尚酒店(深圳大剧院店),0,0,1,0,317
146,419566,南京,南京古南都饭店,5,1,0,0,698
147,419656,杭州,杭州雷迪森龙井庄园,0,1,0,0,1388
148,419873,厦门,厦门天鹅大酒店,4,0,1,0,359
149,419881,厦门,最佳西方厦门宏都酒店,0,1,0,0,598
150,419903,上海,上海中环国际酒店,0,1,0,0,1286
151,419951,北京,北京柏悦酒店,0,0,1,0,1656
152,419973,杭州,浙江东方豪生大酒店,0,1,0,0,218
153,419975,北京,北京启航国际酒店,0,0,1,0,287
154,420069,三亚,三亚中亚国际大酒店,0,0,1,0,362
155,420082,深圳,深圳兰赫美特酒店,0,1,0,0,898
156,424783,北京,展航商务酒店(北京首都机场新国展店),0,0,1,0,126
157,425022,杭州,千岛龙庭开元大酒店,4,1,0,0,348
158,425031,北京,北京丽亭酒店,4,0,1,0,898
159,425161,上海,上海源深加州酒店,0,1,0,0,368
160,425164,上海,上海南泉大酒店,3,1,0,0,228
161,425608,杭州,杭州西溪悦椿度假酒店,0,0,1,0,1320
162,425743,三亚,三亚果喜大酒店,4,0,1,0,260
163,425821,上海,上海凯宾斯基大酒店,0,0,1,0,1906
164,425827,成都,成都盛捷江畔服务公寓,0,0,1,0,546
165,426058,杭州,千岛湖海外海假日酒店,4,0,1,0,258
166,426068,南京,南京开元大酒店,0,0,1,0,470
167,426105,杭州,杭州纳德自由酒店,0,0,1,0,391
168,426206,深圳,深圳绿景锦江酒店,0,0,1,0,720
169,426360,三亚,三亚柏瑞精品海景酒店,0,0,1,0,228
170,426595,上海,上海佳友唯景大酒店,0,0,1,0,388
171,426638,杭州,杭州玉皇山庄,0,1,0,0,548
172,426643,杭州,杭州瑞豪中心酒店,0,1,0,0,438
173,426753,广州,广州恒东商务酒店,0,0,1,0,358
174,426785,南京,南京心之旅花园酒店,0,0,1,0,303
175,426964,三亚,三亚康特王府会议度假酒店,0,0,1,0,290
176,426973,上海,上海国丰酒店,0,0,1,0,657
177,427151,北京,北京东交民巷饭店,0,1,0,0,519
178,427259,上海,上海帝璟丽致大酒店,0,1,0,0,558
179,427277,三亚,三亚中心皇冠假日酒店,0,0,1,0,419
180,427279,三亚,三亚南山迎宾馆,0,0,1,0,1749
181,427318,上海,上海衡山北郊宾馆,4,1,0,0,722
182,427501,厦门,厦门醇海岸精品酒店,0,0,1,0,151
183,427596,广州,麗枫酒店(广州体育中心火车东站店),0,0,1,0,347
184,427622,上海,上海嘉豪淮海国际豪生酒店,0,0,1,0,766
185,427671,上海,如家快捷酒店(上海金桥杨高中路蓝天路地铁站店),0,0,1,0,161
186,427737,上海,莫泰168(上海虹口足球场四平路店),0,0,1,0,235
187,427763,上海,莫泰酒店(上海陆家嘴羽山路源深体育中心地铁站店),0,0,1,0,189
188,427772,上海,莫泰168(上海浦东南路八佰伴店),0,0,1,0,188
189,427780,上海,莫泰酒店(上海浦东联洋新国际博览中心杨高中路地铁站店),0,0,1,0,252
190,427807,北京,北京长富宫饭店,5,0,1,0,858
191,427982,青岛,如家快捷酒店(青岛中山路德国风情街店),0,0,1,0,94
192,427984,青岛,如家快捷酒店(青岛啤酒街延安路店),0,0,1,0,89
193,428036,青岛,如家快捷酒店(青岛山东路中央商务区店),0,0,1,0,139
194,428039,青岛,和美家酒店(青岛香港东路青岛大学极地海洋世界店),0,0,1,0,104
195,428087,上海,上海广场嘉廷酒店,0,0,1,0,579
196,428108,厦门,厦门国际会展酒店,0,0,1,0,1352
197,428257,广州,迎商酒店(广州火车站店),0,0,1,0,298
198,428266,杭州,汉庭酒店(杭州西湖解放路店),0,0,1,0,212
199,428358,深圳,深圳五洲宾馆,0,0,1,0,508
200,428365,上海,上海小南国花园酒店,5,1,0,0,699
201,428497,北京,北京海润艾丽华酒店及服务公寓,4,0,0,1,613
202,428510,杭州,杭州逸酒店,0,0,1,0,737
203,428547,广州,广州文华东方酒店,0,0,1,0,1690
204,428678,成都,成都春天酒店,0,1,0,0,259
205,428827,上海,上海五角场华美达大酒店,0,1,0,0,529
206,429062,厦门,厦门米仑酒店,0,1,0,0,188
207,429111,北京,北京名人国际大酒店,5,0,1,0,966
208,429173,北京,北京四季御园国际大酒店,0,1,0,0,356
209,429206,北京,北京瑜舍,0,0,1,0,1839
210,429225,厦门,厦门鹭江宾馆,4,1,0,0,1200
211,429276,广州,桔树锦馨屋公寓(广州华强路店)(原威尔斯分店),0,0,1,0,315
212,429300,广州,广东迎宾馆,4,0,0,1,560
213,429492,北京,北京凯盛兴丰国际酒店,0,1,0,0,257
214,429507,北京,北京贵都大酒店,0,0,1,0,646
215,429511,北京,北京民族饭店,4,0,0,1,583
216,429527,北京,北京崇文门饭店,3,0,1,0,556
217,429533,北京,北京昆泰嘉华酒店,5,0,1,0,1262
218,429573,上海,上海浦东嘉里大酒店,0,0,1,0,1478
219,429622,厦门,厦门牡丹国际大酒店,5,1,0,0,569
220,429660,北京,北京金泰海博大酒店,4,1,0,0,1739
221,429716,上海,上海雅诗阁淮海路服务公寓,0,0,1,0,1001
222,429719,杭州,浙江梅地亚宾馆,4,1,0,0,409
223,429778,杭州,杭州中山国际大酒店,0,1,0,0,399
224,429961,上海,上海徐汇盛捷服务公寓,0,0,1,0,1432
225,430026,深圳,深圳宝利来国际大酒店,5,0,1,0,668
226,430210,北京,北京北辰洲际酒店,5,0,1,0,1472
227,430575,上海,上海临港豪生大酒店,4,0,1,0,568
228,430583,上海,上海浦东临港开元大酒店,4,0,1,0,434
229,430587,广州,城迹酒店(广州体育中心石牌桥地铁站店),0,0,1,0,445
230,430945,杭州,杭州第一世界大酒店,5,0,1,0,2036
231,431071,北京,北方朗悦酒店(北京金融街店),0,1,0,0,439
232,431235,深圳,深圳万悦格兰云天大酒店,0,0,1,0,457
233,431247,成都,成都花城假日酒店公寓,0,1,0,0,212
234,431296,广州,柏高酒店(广州白云路团一大地铁站店),0,0,1,0,351
235,431298,广州,柏高酒店(广州太古汇石牌桥地铁站店),0,0,1,0,390
236,431407,北京,北京宣武门商务酒店,3,0,1,0,438
237,431487,广州,广州祈福酒店度假俱乐部,4,0,1,0,656
238,431508,成都,成都华敏君豪酒店,0,1,0,0,406
239,431584,厦门,厦门牡丹万鹏宾馆,4,0,1,0,288
240,431617,北京,北京长白山国际酒店,0,1,0,0,608
241,431641,北京,北京深圳大厦,4,0,1,0,466
242,431897,北京,北京涵珍园国际酒店,0,0,1,0,1356
243,431932,三亚,三亚银韵海景度假酒店,0,0,1,0,200
244,431965,厦门,厦门美仑皓晖酒店,0,1,0,0,218
245,432076,成都,成都蓄联大饭店,0,0,1,0,234
246,432094,厦门,厦门美仑方之缘酒店,0,1,0,0,233
247,432130,上海,上海滨江欣景大酒店,0,0,1,0,650
248,432140,成都,成都明宇丽雅饭店,0,0,1,0,448
249,432209,成都,成都汉易酒店,0,1,0,0,399
250,432220,南京,南京明发珍珠泉大酒店,5,1,0,0,398
251,432234,成都,成都瀚都国际酒店,0,1,0,0,299
252,432276,上海,上海粤海酒店,0,0,0,1,606
253,432293,上海,上海豪德万源大酒店,0,0,1,0,326
254,432395,深圳,深圳京基晶都酒店,4,0,1,0,489
255,432805,成都,优尼客酒店(成都锦里武侯祠店),0,1,0,0,367
256,432886,成都,成都正熙e家酒店,0,1,0,0,186
257,433082,南京,南京黄埔大酒店,4,1,0,0,446
258,433114,北京,北京和平里宾馆,3,1,0,0,408
259,433128,南京,南京365酒店公寓(新街口城开国际店),0,0,1,0,298
260,433471,深圳,深圳澳城花园酒店,0,1,0,0,379
261,433478,成都,成都天邑国际酒店,0,1,0,0,389
262,433675,三亚,三亚凤凰水城凯莱度假酒店,0,0,1,0,292
263,433735,厦门,宜必思尚品酒店(厦门中山路步行街店),0,0,1,0,427
264,433794,广州,广州戴斯酒店,0,0,1,0,396
265,433845,杭州,如家快捷酒店(杭州西湖南宋御街中心店),0,0,1,0,170
266,433884,广州,玉城酒店(广州华林国际店),0,0,1,0,253
267,433966,杭州,千岛湖润和建国度假酒店,0,1,0,0,506
268,434086,南京,南京新纪元大酒店,4,0,1,0,460
269,434275,杭州,临安湖畔童话酒店,0,1,0,0,441
270,434302,南京,南京明发国际大酒店,0,1,0,0,446
271,434388,上海,上海金水湾大酒店,4,0,1,0,1380
272,434506,广州,广东大厦,4,0,1,0,448
273,434620,南京,南京国际会议大酒店,5,1,0,0,798
274,434647,上海,如家快捷酒店(上海人民广场福州路上海书城店),0,0,1,0,453
275,434658,上海,上海斯波特大酒店,4,0,1,0,558
276,434749,成都,D6 Hotel成都摩尔国际店,0,0,1,0,199
277,434801,厦门,厦门凯裕美爵酒店,0,0,1,0,549
278,434956,厦门,厦门白鹭宾馆,4,1,0,0,297
279,435107,南京,南京东方珍珠饭店,4,0,0,1,718
280,435194,成都,成都城市名人酒店,5,1,0,0,598
281,435279,深圳,深圳观澜湖度假酒店,0,1,0,0,1388
282,435290,厦门,厦门春光酒店,0,1,0,0,321
283,435354,杭州,千岛湖绿城度假酒店,0,1,0,0,500
284,435360,成都,成都索菲斯民族大酒店,0,1,0,0,495
285,435371,杭州,杭州大厦,0,0,1,0,588
286,435380,杭州,宜必思酒店(杭州西湖南宋御街店),0,0,1,0,216
287,435383,杭州,杭州马可波罗假日酒店,4,1,0,0,439
288,435398,杭州,千岛湖开元度假村,5,1,0,0,686
289,435403,深圳,深圳福桥大酒店,4,0,1,0,175
290,435419,杭州,杭州湖滨君亭酒店,0,1,0,0,299
291,435427,杭州,杭州银隆君亭酒店,0,1,0,0,456
292,435431,杭州,杭州广场君亭酒店,0,1,0,0,419
293,435434,杭州,杭州艺联君亭酒店,0,1,0,0,448
294,435439,杭州,杭州西湖慢享主题酒店,0,1,0,0,398
295,435449,杭州,浙江世贸君澜大饭店,5,0,1,0,758
296,435518,成都,成都天府阳光酒店,4,1,0,0,408
297,435566,上海,上海嘉定别墅花园酒店,0,1,0,0,498
298,435605,厦门,厦门盛之乡温泉渡假村,0,1,0,0,806
299,435622,上海,上海瑞金洲际酒店,5,0,0,1,1498
300,435639,上海,上海迎园饭店,4,0,1,0,219
301,435824,深圳,维纳斯皇家酒店(深圳沙井麒麟店),0,1,0,0,496
302,436042,深圳,鸿波酒店(深圳华侨城店),3,1,0,0,414
303,436059,北京,北京南宫温泉度假酒店,5,0,1,0,750
304,436066,北京,北京瑞麟湾温泉度假酒店,5,1,0,0,706
305,436137,杭州,杭州华辰国际饭店,4,0,0,1,399
306,436176,杭州,杭州海华大酒店,4,1,0,0,438
307,436187,上海,上海宝安大酒店,4,1,0,0,398
308,436215,杭州,蝶来浙江宾馆,0,0,1,0,688
309,436255,上海,上海虹桥机场华港雅阁酒店,0,1,0,0,408
310,436295,上海,上海浦东大酒店,3,0,1,0,419
311,436305,上海,上海浦东绿地铂骊酒店,0,0,1,0,666
312,436321,上海,上海陕西商务酒店,4,0,1,0,289
313,436330,上海,上海瑞泰静安酒店,0,0,0,1,480
314,436341,上海,上海东郊宾馆,5,0,1,0,1300
315,436402,广州,丽芙酒店(广州天河公园黄埔大道润都店),0,0,1,0,359
316,436406,广州,广州华茂中心酒店,3,0,1,0,319
317,436444,杭州,杭州西溪度假酒店,0,1,0,0,496
318,436457,青岛,青岛泛海名人酒店,4,1,0,0,368
319,436462,青岛,邂逅美宿(青岛中山路栈桥店)(原邂逅国际青年旅舍(中山路天主教堂店)),0,0,1,0,34
320,436468,青岛,青岛山孚大酒店,4,1,0,0,359
321,436581,上海,上海嘉瑞酒店,4,1,0,0,598
322,436649,成都,都江堰青城豪生国际酒店,5,0,1,0,1888
323,436660,成都,成都金地饭店,0,1,0,0,498
324,436663,成都,成都润邦国际酒店,4,1,0,0,399
325,436673,三亚,三亚鹿岭海湾维景国际大酒店(原三亚海湾维景国际大酒店),0,0,1,0,429
326,436675,三亚,三亚大东海君亭酒店,0,0,1,0,284
327,436677,三亚,三亚丽景海湾酒店,4,0,1,0,310
328,436689,三亚,三亚滨海天福源度假酒店,0,0,1,0,363
329,436696,三亚,三亚椰蓝湾度假酒店,0,0,1,0,250
330,436700,厦门,亦途酒店(厦门会展中心加州商业广场店),0,0,1,0,195
331,436708,厦门,厦门金后酒店,0,1,0,0,288
332,436728,厦门,厦门鼓浪屿花之声旅馆,0,0,1,0,273
333,436730,厦门,画廊旅馆(厦门鼓浪屿文艺复兴馆),0,0,1,0,212
334,436741,厦门,厦门鼓浪屿四季如春酒店,0,0,1,0,398
335,436873,成都,成都银河王朝大酒店,4,1,0,0,376
336,436877,成都,成都西藏饭店,5,0,1,0,566
337,436887,北京,北京天安瑞嘉酒店,0,0,1,0,386
338,436894,北京,飘HOME连锁酒店(北京王府井店),0,1,0,0,238
339,436911,北京,北京颐和安缦酒店,0,0,1,0,3795
340,436938,广州,广州清音酒店,3,0,1,0,251
341,436950,广州,广州逸泉国际大酒店,0,0,1,0,358
342,436979,成都,成都绿洲大酒店,0,1,0,0,279
343,437043,杭州,桐庐开元名都大酒店,0,0,1,0,510
344,437113,广州,广州恒大酒店(金沙洲),0,0,1,0,570
345,437187,广州,广州香江健康山谷,0,0,1,0,1560
346,437197,广州,广州增城恒大酒店,0,1,0,0,3888
347,437222,北京,北京贵州大厦,4,0,1,0,618
348,437268,深圳,深圳大梅沙京基海湾大酒店,0,0,1,0,826
349,437377,三亚,三亚海棠湾御海棠豪华精选度假酒店,0,0,1,0,826
350,437446,厦门,厦门佰翔软件园酒店,0,0,1,0,396
351,437482,青岛,青岛华客度假酒店,0,1,0,0,158
352,437588,厦门,鼓浪屿日光海岸别墅酒店,0,1,0,0,169
353,437661,三亚,三亚半山锦江海景度假酒店,4,0,1,0,478
354,437770,厦门,厦门禾正大酒店,0,0,1,0,267
355,437892,上海,漫心酒店(上海静安店),0,1,0,0,626
356,438037,青岛,青岛海滨花园大酒店,3,0,1,0,287
357,438098,杭州,杭州马可波罗花园酒店,0,1,0,0,309
358,438300,成都,成都蝶来花半酒店(原成都布衣客栈),0,1,0,0,255
359,438528,厦门,厦门鑫安宾馆,3,0,1,0,291
360,438731,青岛,中航翔通游艇会酒店(青岛奥帆中心五四广场店),0,1,0,0,458
361,439130,广州,港润东亚大酒店(广州沿江长提大马路店)(原东亚大酒店),0,0,1,0,268
362,439194,上海,上海东盛酒店,0,0,1,0,258
363,439197,杭州,绿城·杭州玫瑰园度假酒店,0,1,0,0,1288
364,439263,广州,广州万盛名家酒店,0,0,1,0,306
365,439311,北京,北京渔阳饭店,0,1,0,0,658
366,439559,青岛,昆仑和悦度假酒店(青岛奥帆中心店),0,1,0,0,278
367,439749,上海,上海辉盛庭国际公寓,0,0,0,1,1140
368,439828,上海,上海康柏苑大酒店,0,0,1,0,2492
369,439833,厦门,厦门鼓浪屿木香居精品海景别墅,0,0,1,0,227
370,439847,杭州,杭州金苑宾馆,0,1,0,0,245
371,439892,上海,上海宝御酒店,0,0,1,0,728
372,439970,杭州,千岛湖饭店,4,1,0,0,218
373,440033,三亚,Q加·三亚美怡海岸客栈,0,0,1,0,94
374,440045,杭州,杭州之江饭店,4,0,1,0,966
375,440717,成都,成都金玉阳光酒店,4,1,0,0,288
376,440730,杭州,杭州金马饭店,5,0,1,0,500
377,440782,厦门,厦门旺辉酒店,0,1,0,0,218
378,440874,北京,北京怡亨酒店,0,0,1,0,1836
379,440888,北京,北京西苑饭店,5,0,1,0,528
380,440975,三亚,三亚东方海景大酒店,4,0,1,0,191
381,440999,南京,南京汤山御庭臻品酒店,0,0,1,0,1070
382,441067,上海,丽豪国际大酒店(上海国际旅游度假区浦东机场店),0,0,1,0,390
383,441147,广州,山水时尚酒店(广州黄埔店),0,0,1,0,342
384,441253,杭州,杭州西溪宾馆,0,0,1,0,1136
385,441351,上海,上海三湘大厦,3,0,1,0,381
386,441434,成都,青城山欢墅温泉度假别墅(青城郡),0,1,0,0,836
387,441437,杭州,杭州最佳西方梅苑宾馆,4,0,1,0,404
388,441450,青岛,胜利油田金岛酒店(青岛极地海洋世界店),0,1,0,0,118
389,441504,杭州,浙江文华大酒店,4,0,1,0,342
390,441585,上海,上海万信R酒店,0,1,0,0,428
391,441607,上海,美豪酒店(上海长寿路店),0,1,0,0,530
392,442246,杭州,杭州天元大厦,5,0,1,0,1559
393,442268,杭州,浙江大酒店,0,1,0,0,598
394,442287,北京,北京天泰宾馆,0,1,0,0,638
395,442301,青岛,都市118(青岛崂山会展中心地铁站店),0,0,1,0,126
396,442355,广州,锦江之星(广州海珠江泰路地铁站店),0,0,1,0,225
397,442372,广州,锦江之星(广州琶洲会展中心店),0,0,1,0,304
398,442432,上海,上海立诗顿酒店,0,1,0,0,598
399,442683,上海,上海月湖国际会议中心(月湖会馆),0,0,1,0,2278
400,442964,厦门,厦门蓝湾半岛酒店,0,1,0,0,267
401,443126,上海,上海圣贤居酒店,3,0,1,0,293
402,443218,广州,洪恩酒店(广州白云机场店),0,0,1,0,198
403,443389,成都,成都梨园祥丽雅阁酒店,0,1,0,0,358
404,443577,广州,广州番禺美丽华大酒店,3,0,1,0,264
405,443620,青岛,青岛武胜关度假酒店,0,1,0,0,296
406,443638,厦门,厦门金桥花园酒店,0,0,1,0,310
407,443641,青岛,青岛金海大酒店,4,1,0,0,199
408,443705,南京,书香世家酒店(南京新街口管家桥店),0,1,0,0,519
409,443712,南京,南京国信大酒店,4,1,0,0,509
410,443744,杭州,杭州华辰银座酒店,4,1,0,0,399
411,443762,杭州,杭州银江宾馆,0,1,0,0,299
412,443772,杭州,杭州海华满陇度假酒店,4,1,0,0,598
413,444025,上海,上海帝景苑酒店公寓,0,0,1,0,458
414,444040,广州,广州中国市长大厦,0,0,1,0,464
415,444199,北京,北京金色夏日商务酒店,4,1,0,0,449
416,444245,广州,广州茂丰酒店,0,0,1,0,266
417,444262,广州,广州威尼国际酒店,4,0,0,1,369
418,444709,北京,北京五洲大酒店,4,0,1,0,763
419,445101,广州,广州锦都假日酒店,3,0,1,0,215
